65, -43, 22, 1718
22, 678, 100, 1725
0, -4, -4, 1725
96, 78, 174, 1726
74, -267, 7, 1728
7, 29, 36, 1728
36, -36, 0, 1729
0, -28, -28, 1729
72, -672, 0, 1736
0, -52, -52, 1736
48, 293, 141, 1739
41, -67, -26, 1740
74, 26, 100, 1741
0, -76, -76, 1741
24, 76, 100, 1742
0, -81, -81, 1742
19, -98, -79, 1743
21, -21, 0, 1744
0, -554, -54, 1749
46, -6, 40, 1749
40, 60, 100, 1750
0, -14, -14, 1750
86, -86, 0, 1751
0, 361, 61, 1754
61, 29, 90, 1754
90, 47, 137, 1755
37, -37, 0, 1756
0, 37, 37, 1756
37, -37, 0, 1757
0, -75, -75, 1757
25, 98, 123, 1758
23, 77, 100, 1759
0, -286, -86, 1761
14, 86, 100, 1762
0, 15, 15, 1762
15, 35, 50, 1762
50, 10, 60, 1762
60, 40, 100, 1763
0, -66, -66, 1763
34, 66, 100, 1764
0, 46, 46, 1764
46, -30, 16, 1764
16, 527, 43, 1769
43, -48, -5, 1770
95, -78, 17, 1770
17, 19, 36, 1770
36, 86, 122, 1771
22, 53, 75, 1771
75, 86, 161, 1772
61, 39, 100, 1773
0, 60, 60, 1773
60, 40, 100, 1774
0, 64, 64, 1774
64, 92, 156, 1775
56, -774, -18, 1783
82, -23, 59, 1783
59, -31, 28, 1783
28, 57, 85, 1783
85, -15, 70, 1783
70, -35, 35, 1783
35, 50, 85, 1783
85, -85, 0, 1784
0, -80, -80, 1784
20, -36, -16, 1785
84, 16, 100, 1786
0, 56, 56, 1786
56, 80, 136, 1787
36, -36, 0, 1788
0, -740, -40, 1795
60, 97, 157, 1796
57, 85, 142, 1797
42, 29, 71, 1797
71, 3, 74, 1797
74, 326, 100, 1801
0, 64, 64, 1801
64, 36, 100, 1802
0, 53, 53, 1802
53, -18, 35, 1802
35, -83, -48, 1803
52, 71, 123, 1804
23, 39, 62, 1804
62, -62, 0, 1805
0, -81, -81, 1805
19, -92, -73, 1806
27, -27, 0, 1807
0, 4, 4, 1807
4, 83, 87, 1807
87, -187, 0, 1809
0, -39, -39, 1809
61, 84, 145, 1810
45, -292, -47, 1813
53, -53, 0, 1814
0, -22, -22, 1814
78, -78, 0, 1815
0, -51, -51, 1815
49, -49, 0, 1816
0, -809, -9, 1824
91, -391, 0, 1828
0, -471, -71, 1832
29, 11, 40, 1832
40, -40, 0, 1833
0, -609, -9, 1839
91, 46, 137, 1840
37, -837, 0, 1849
0, -1, -1, 1849
99, -99, 0, 1850
0, -827, -27, 1858
73, -59, 14, 1858
14, 86, 100, 1859
0, 98, 98, 1859
98, 10, 108, 1860
8, -768, -60, 1868
40, 55, 95, 1868
95, 96, 191, 1869
91, -91, 0, 1870
0, -34, -34, 1870
66, 634, 100, 1877
0, -857, -57, 1885
43, -43, 0, 1886
0, 28, 28, 1886
28, -28, 0, 1887
0, 89, 89, 1887
89, -28, 61, 1887
61, 87, 148, 1888
48, 52, 100, 1889
0, -85, -85, 1889
15, 58, 73, 1889
73, -73, 0, 1890
0, 3, 3, 1890
3, 97, 100, 1891
0, -356, -56, 1894
44, 93, 137, 1895
37, -81, -44, 1896
56, 29, 85, 1896
85, -85, 0, 1897
0, -54, -54, 1897
46, -846, 0, 1906
0, 39, 39, 1906
39, -119, 20, 1907
20, -41, -21, 1908
79, 721, 100, 1916
0, 5, 5, 1916
5, 456, 61, 1920
61, -61, 0, 1921
0, 93, 93, 1921
93, 207, 100, 1924
0, 6, 6, 1924
6, -19, -13, 1925
87, -62, 25, 1925
25, 9, 34, 1925
34, -78, -44, 1926
56, -95, -39, 1927
61, -66, -5, 1928
95, -95, 0, 1929
0, -39, -39, 1929
61, -91, -30, 1930
70, -570, 0, 1936
0, 24, 24, 1936
24, 76, 100, 1937
0, -42, -42, 1937
58, -78, -20, 1938
80, 18, 98, 1938
98, -62, 36, 1938
36, -36, 0, 1939
0, 54, 54, 1939
54, -54, 0, 1940
0, 7, 7, 1940
7, 94, 101, 1941
1, 5, 6, 1941
6, 66, 72, 1941
72, 817, 89, 1949
89, 30, 119, 1950
19, 58, 77, 1950
77, -81, -4, 1951
96, 204, 100, 1954
0, -40, -40, 1954
60, -60, 0, 1955
0, -49, -49, 1955
51, 49, 100, 1956
0, 327, 27, 1959
27, -68, -41, 1960
59, -59, 0, 1961
0, 54, 54, 1961
54, 98, 152, 1962
52, 32, 84, 1962
84, 75, 159, 1963
59, 714, 73, 1970
73, 98, 171, 1971
71, -37, 34, 1971
34, -34, 0, 1972
0, 48, 48, 1972
48, 52, 100, 1973
0, -619, -19, 1979
81, 9, 90, 1979
90, 10, 100, 1980
0, -489, -89, 1984
11, -97, -86, 1985
14, -14, 0, 1986
0, 682, 82, 1992
82, 18, 100, 1993
0, 74, 74, 1993
74, -87, -13, 1994
87, -45, 42, 1994
42, 14, 56, 1994
56, 46, 102, 1995
2, -2, 0, 1996
0, 95, 95, 1996
95, 545, 140, 2002
40, 60, 100, 2003
0, -45, -45, 2003
55, -96, -41, 2004
59, 41, 100, 2005
0, -95, -95, 2005
5, 58, 63, 2005
63, 37, 100, 2006
0, 56, 56, 2006
56, -50, 6, 2006
6, -95, -89, 2007
11, 889, 100, 2016
0, 80, 80, 2016
80, 20, 100, 2017
0, 43, 43, 2017
43, -24, 19, 2017
19, 25, 44, 2017
44, 84, 128, 2018
28, 872, 100, 2027
0, -77, -77, 2027
23, 77, 100, 2028
0, 357, 57, 2031
57, -7, 50, 2031
50, -89, -39, 2032
61, -66, -5, 2033
95, 66, 161, 2034
61, -61, 0, 2035
0, -18, -18, 2035
82, -33, 49, 2035
49, 40, 89, 2035
89, 11, 100, 2036
0, 40, 40, 2036
40, -41, -1, 2037
99, -81, 18, 2037
18, 82, 100, 2038
0, -452, -52, 2042
48, 453, 101, 2047
1, 99, 100, 2048
0, -56, -56, 2048
44, 17, 61, 2048
61, 339, 100, 2052
0, -50, -50, 2052
50, 97, 147, 2053
47, 14, 61, 2053
61, 699, 160, 2060
60, -488, -28, 2065
72, -72, 0, 2066
0, 40, 40, 2066
40, -82, -42, 2067
58, 24, 82, 2067
82, 18, 100, 2068
0, 14, 14, 2068
14, 86, 100, 2069
0, -29, -29, 2069
71, -3, 68, 2069
68, 32, 100, 2070
0, 86, 86, 2070
86, -78, 8, 2070
8, 358, 66, 2073
66, -2, 64, 2073
64, 36, 100, 2074
0, -3, -3, 2074
97, 705, 102, 2082
2, 98, 100, 2083
0, 38, 38, 2083
38, -77, -39, 2084
61, -720, 41, 2091
41, 59, 100, 2092
0, -43, -43, 2092
57, 95, 152, 2093
52, -67, -15, 2094
85, 15, 100, 2095
0, 47, 47, 2095
47, -83, -36, 2096
64, -36, 28, 2096
28, 109, 37, 2097
37, 63, 100, 2098
0, -7, -7, 2098
93, 25, 118, 2099
18, 52, 70, 2099
70, 30, 100, 2100
0, 577, 77, 2105
77, -294, -17, 2108
83, -83, 0, 2109
0, 7, 7, 2109
7, -59, -52, 2110
48, -46, 2, 2110
2, 52, 54, 2110
54, 86, 140, 2111
40, -99, -59, 2112
41, -18, 23, 2112
23, 12, 35, 2112
35, -242, -7, 2115
93, 7, 100, 2116
0, -52, -52, 2116
48, -14, 34, 2116
34, 66, 100, 2117
0, -12, -12, 2117
88, 75, 163, 2118
63, 75, 138, 2119
38, 61, 99, 2119
99, -86, 13, 2119
13, -13, 0, 2120
0, -40, -40, 2120
60, -502, 58, 2125
58, -34, 24, 2125
24, -24, 0, 2126
0, 42, 42, 2126
42, -1, 41, 2126
41, 59, 100, 2127
0, 60, 60, 2127
60, 48, 108, 2128
8, -1, 7, 2128
7, 931, 38, 2137
38, -238, 0, 2140
0, -32, -32, 2140
68, 54, 122, 2141
22, -846, -24, 2150
76, -76, 0, 2151
0, 924, 24, 2160
24, 4, 28, 2160
28, 237, 65, 2162
65, -65, 0, 2163
0, -14, -14, 2163
86, 14, 100, 2164
0, -931, -31, 2173
69, 50, 119, 2174
19, -19, 0, 2175
0, -92, -92, 2175
8, -1, 7, 2175
7, -7, 0, 2176
0, 9, 9, 2176
9, -9, 0, 2177
0, 91, 91, 2177
91, 148, 139, 2179
39, 61, 100, 2180
0, -60, -60, 2180
40, -40, 0, 2181
0, -71, -71, 2181
29, 71, 100, 2182
0, 51, 51, 2182
51, 82, 133, 2183
33, 712, 45, 2190
45, -97, -52, 2191
48, 22, 70, 2191
70, 30, 100, 2192
0, -68, -68, 2192
32, -3, 29, 2192
29, 99, 128, 2193
28, -10, 18, 2193
18, 448, 66, 2197
66, -66, 0, 2198
0, 382, 82, 2201
82, -82, 0, 2202
0, 664, 64, 2208
64, 36, 100, 2209
0, 41, 41, 2209
41, 663, 104, 2216
4, 68, 72, 2216
72, -32, 40, 2216
40, 60, 100, 2217
0, 42, 42, 2217
42, -460, -18, 2222
82, 24, 106, 2223
6, -92, -86, 2224
14, 25, 39, 2224
39, 661, 100, 2231
0, -83, -83, 2231
17, -443, -26, 2236
74, 26, 100, 2237
0, -34, -34, 2237
66, 81, 147, 2238
47, -47, 0, 2239
0, 526, 26, 2244
26, -26, 0, 2245
0, 69, 69, 2245
69, 9, 78, 2245
78, -53, 25, 2245
25, -733, -8, 2253
92, 708, 100, 2261
0, 67, 67, 2261
67, -48, 19, 2261
19, -88, -69, 2262
31, -12, 19, 2262
19, 881, 100, 2271
0, 7, 7, 2271
7, -58, -51, 2272
49, 351, 100, 2276
0, 7, 7, 2276
7, -52, -45, 2277
55, -55, 0, 2278
0, -27, -27, 2278
73, -89, -16, 2279
84, 32, 116, 2280
16, -14, 2, 2280
2, -28, -26, 2281
74, 26, 100, 2282
0, 7, 7, 2282
7, 93, 100, 2283
0, -17, -17, 2283
83, 82, 165, 2284
65, -65, 0, 2285
0, 887, 87, 2293
87, -61, 26, 2293
26, 86, 112, 2294
12, 49, 61, 2294
61, 97, 158, 2295
58, -58, 0, 2296
0, -66, -66, 2296
34, 66, 100, 2297
0, 47, 47, 2297
47, 993, 140, 2307
40, -240, 0, 2310
0, -70, -70, 2310
30, 70, 100, 2311
0, -44, -44, 2311
56, 13, 69, 2311
69, -971, -2, 2321
98, 73, 171, 2322
71, -32, 39, 2322
39, 59, 98, 2322
98, -73, 25, 2322
25, 75, 100, 2323
0, -94, -94, 2323
6, -70, -64, 2324
36, 6, 42, 2324
42, -72, -30, 2325
70, 27, 97, 2325
97, 95, 192, 2326
92, 8, 100, 2327
0, -41, -41, 2327
59, 21, 80, 2327
80, 34, 114, 2328
14, 223, 37, 2330
37, 18, 55, 2330
55, -51, 4, 2330
4, 27, 31, 2330
31, 95, 126, 2331
26, 74, 100, 2332
0, -10, -10, 2332
90, -90, 0, 2333
0, 658, 58, 2339
58, 27, 85, 2339
85, 215, 100, 2342
0, -3, -3, 2342
97, 3, 100, 2343
0, -65, -65, 2343
35, -80, -45, 2344
55, 38, 93, 2344
93, -46, 47, 2344
47, -16, 31, 2344
31, -91, -60, 2345
40, 260, 100, 2348
0, 63, 63, 2348
63, 28, 91, 2348
91, -99, -8, 2349
92, -92, 0, 2350
0, 28, 28, 2350
28, -96, -68, 2351
32, -332, 0, 2355
0, -82, -82, 2355
18, -61, -43, 2356
57, 628, 85, 2362
85, 966, 151, 2372
51, 33, 84, 2372
84, -88, -4, 2373
96, -519, 77, 2378
77, -77, 0, 2379
0, -63, -63, 2379
37, -399, -62, 2383
38, 62, 100, 2384
0, -93, -93, 2384
7, 793, 100, 2392
0, 63, 63, 2392
63, -47, 16, 2392
16, -5, 11, 2392
11, 635, 46, 2398
46, 71, 117, 2399
17, -80, -63, 2400
37, -78, -41, 2401
59, -98, -39, 2402
61, 45, 106, 2403
6, -6, 0, 2404
0, -80, -80, 2404
20, -20, 0, 2405
0, -31, -31, 2405
69, 848, 117, 2414
17, -61, -44, 2415
56, 27, 83, 2415
83, 44, 127, 2416
27, 94, 121, 2417
21, -621, 0, 2424
0, -36, -36, 2424
64, -45, 19, 2424
19, -40, -21, 2425
79, -79, 0, 2426
0, -91, -91, 2426
9, 49, 58, 2426
58, 63, 121, 2427
21, -59, -38, 2428
62, 84, 146, 2429
46, -17, 29, 2429
29, -55, -26, 2430
74, 67, 141, 2431
41, -52, -11, 2432
89, 11, 100, 2433
0, 66, 66, 2433
66, 90, 156, 2434
56, -75, -19, 2435
81, -81, 0, 2436
0, 21, 21, 2436
21, -78, -57, 2437
43, -45, -2, 2438
98, 74, 172, 2439
72, 28, 100, 2440
0, -16, -16, 2440
84, 416, 100, 2445
0, -89, -89, 2445
11, -25, -14, 2446
86, -86, 0, 2447
0, 6, 6, 2447
6, 94, 100, 2448
0, 662, 62, 2454
62, 38, 100, 2455
0, -40, -40, 2455
60, -42, 18, 2455
18, 61, 79, 2455
79, -79, 0, 2456
0, 36, 36, 2456
36, 59, 95, 2456
95, 5, 100, 2457
0, -873, -73, 2465
27, -40, -13, 2466
87, -68, 19, 2466
19, 5, 24, 2466
24, 548, 72, 2471
72, -793, -21, 2479
79, -79, 0, 2480
0, 24, 24, 2480
24, 876, 100, 2489
0, 59, 59, 2489
59, -230, 29, 2491
29, -52, -23, 2492
77, -396, -19, 2496
81, 19, 100, 2497
0, -68, -68, 2497
32, -632, 0, 2504
0, -63, -63, 2504
37, -37, 0, 2505
0, -92, -92, 2505
8, -8, 0, 2506
0, -993, -93, 2515
7, -41, -34, 2516
66, -79, -13, 2517
87, -524, 63, 2522
63, 28, 91, 2522
91, 9, 100, 2523
0, 138, 38, 2524
38, -883, -45, 2533
55, -98, -43, 2534
57, 94, 151, 2535
51, -71, -20, 2536
80, 20, 100, 2537
0, -41, -41, 2537
59, 41, 100, 2538
0, -363, -63, 2541
37, 63, 100, 2542
0, -31, -31, 2542
69, -69, 0, 2543
0, 3, 3, 2543
3, -8, -5, 2544
95, 36, 131, 2545
31, -917, 14, 2554
14, -56, -42, 2555
58, 42, 100, 2556
0, -978, -78, 2565
22, 30, 52, 2565
52, 71, 123, 2566
23, 736, 59, 2573
59, -59, 0, 2574
0, 67, 67, 2574
67, 33, 100, 2575
0, -142, -42, 2576
58, 242, 100, 2579
0, -36, -36, 2579
64, 236, 100, 2582
0, 23, 23, 2582
23, 44, 67, 2582
67, 72, 139, 2583
39, 91, 130, 2584
30, -20, 10, 2584
10, -61, -51, 2585
49, 65, 114, 2586
14, 90, 104, 2587
4, -4, 0, 2588
0, -38, -38, 2588
62, -62, 0, 2589
0, 75, 75, 2589
75, 21, 96, 2589
96, -979, 17, 2598
17, -58, -41, 2599
59, -99, -40, 2600
60, 92, 152, 2601
52, -11, 41, 2601
41, 57, 98, 2601
98, 38, 136, 2602
36, 337, 73, 2605
73, 7, 80, 2605
80, -74, 6, 2605
6, -6, 0, 2606
0, 96, 96, 2606
96, 12, 108, 2607
8, -8, 0, 2608
0, -27, -27, 2608
73, -11, 62, 2608
62, 2, 64, 2608
64, -64, 0, 2609
0, -61, -61, 2609
39, -39, 0, 2610
0, 24, 24, 2610
24, -2, 22, 2610
22, 875, 97, 2618
97, -35, 62, 2618
62, 47, 109, 2619
9, -9, 0, 2620
0, 90, 90, 2620
90, -53, 37, 2620
37, 11, 48, 2620
48, 86, 134, 2621
34, 66, 100, 2622
0, -8, -8, 2622
92, 8, 100, 2623
0, -48, -48, 2623
52, -167, -15, 2625
85, -85, 0, 2626
0, -833, -33, 2634
67, 2, 69, 2634
69, -28, 41, 2634
41, 220, 61, 2636
61, -36, 25, 2636
25, -97, -72, 2637
28, 72, 100, 2638
0, 44, 44, 2638
44, 9, 53, 2638
53, -53, 0, 2639
0, -395, -95, 2642
5, -26, -21, 2643
79, -45, 34, 2643
34, -84, -50, 2644
50, 2, 52, 2644
52, 48, 100, 2645
0, -34, -34, 2645
66, 32, 98, 2645
98, 24, 122, 2646
22, -8, 14, 2646
14, 13, 27, 2646
27, 73, 100, 2647
0, 491, 91, 2651
91, 9, 100, 2652
0, 39, 39, 2652
39, -42, -3, 2653
97, -616, 81, 2659
81, -81, 0, 2660
0, 44, 44, 2660
44, -78, -34, 2661
66, -35, 31, 2661
31, -31, 0, 2662
0, 576, 76, 2667
76, -26, 50, 2667
50, 30, 80, 2667
80, 31, 111, 2668
11, 6, 17, 2668
17, 983, 100, 2678
0, 35, 35, 2678
35, 465, 100, 2683
0, 99, 99, 2683
99, 67, 166, 2684
66, -9, 57, 2684
57, -57, 0, 2685
0, 26, 26, 2685
26, -17, 9, 2685
9, -76, -67, 2686
33, -86, -53, 2687
47, -480, -33, 2692
67, 42, 109, 2693
9, -44, -35, 2694
65, -65, 0, 2695
0, 292, 92, 2697
92, 8, 100, 2698
0, -35, -35, 2698
65, -13, 52, 2698
52, 10, 62, 2698
62, 5, 67, 2698
67, -11, 56, 2698
56, 32, 88, 2698
88, -88, 0, 2699
0, 34, 34, 2699
34, 33, 67, 2699
67, 794, 161, 2707
61, -92, -31, 2708
69, -69, 0, 2709
0, 25, 25, 2709
25, -25, 0, 2710
0, -42, -42, 2710
58, 59, 117, 2711
17, -4, 13, 2711
13, 87, 100, 2712
0, -802, -2, 2720
98, 840, 138, 2729
38, 13, 51, 2729
51, 49, 100, 2730
0, -57, -57, 2730
43, -8, 35, 2730
35, 35, 70, 2730
70, -53, 17, 2730
17, 83, 100, 2731
0, 60, 60, 2731
60, 40, 100, 2732
0, 43, 43, 2732
43, -43, 0, 2733
0, -60, -60, 2733
40, -40, 0, 2734
0, 399, 99, 2737
99, 82, 181, 2738
81, 664, 145, 2745
45, 47, 92, 2745
92, 8, 100, 2746
0, -18, -18, 2746
82, 18, 100, 2747
0, -838, -38, 2755
62, -62, 0, 2756
0, 95, 95, 2756
95, 13, 108, 2757
8, -76, -68, 2758
32, -33, -1, 2759
99, -21, 78, 2759
78, 422, 100, 2764
0, 59, 59, 2764
59, 6, 65, 2764
65, 91, 156, 2765
56, 44, 100, 2766
0, -32, -32, 2766
68, 32, 100, 2767
0, 56, 56, 2767
56, 44, 100, 2768
0, 22, 22, 2768
22, 84, 106, 2769
6, -62, -56, 2770
44, -44, 0, 2771
0, -20, -20, 2771
80, 20, 100, 2772
0, 86, 86, 2772
86, -86, 0, 2773
0, 67, 67, 2773
67, -67, 0, 2774
0, -61, -61, 2774
39, 24, 63, 2774
63, -63, 0, 2775
0, -77, -77, 2775
23, 85, 108, 2776
8, 95, 103, 2777
3, -16, -13, 2778
87, 13, 100, 2779
0, 68, 68, 2779
68, -268, 0, 2782
0, 42, 42, 2782
42, -382, -40, 2786
60, 92, 152, 2787
52, -52, 0, 2788
0, 32, 32, 2788
32, -78, -46, 2789
54, 73, 127, 2790
27, 82, 109, 2791
9, -180, -71, 2793
29, -529, 0, 2799
0, -521, -21, 2804
79, 18, 97, 2804
97, -63, 34, 2804
34, 866, 100, 2813
0, 24, 24, 2813
24, -24, 0, 2814
0, 4, 4, 2814
4, 396, 100, 2818
0, -70, -70, 2818
30, 10, 40, 2818
40, -38, 2, 2818
2, 99, 101, 2819
1, -701, 0, 2827
0, -45, -45, 2827
55, 381, 136, 2831
36, 461, 97, 2835
97, -72, 25, 2835
25, -85, -60, 2836
40, 92, 132, 2837
32, -832, 0, 2846
0, 66, 66, 2846
66, -166, 0, 2848
0, 83, 83, 2848
83, 519, 102, 2854
2, -53, -51, 2855
49, 583, 132, 2861
32, 51, 83, 2861
83, 17, 100, 2862
0, 777, 77, 2869
77, -37, 40, 2869
40, -86, -46, 2870
54, -754, 0, 2878
0, -98, -98, 2878
2, -73, -71, 2879
29, -93, -64, 2880
36, -30, 6, 2880
6, 794, 100, 2888
0, 63, 63, 2888
63, 37, 100, 2889
0, -631, -31, 2895
69, -69, 0, 2896
0, -32, -32, 2896
68, -68, 0, 2897
0, -73, -73, 2897
27, -61, -34, 2898
66, 64, 130, 2899
30, -91, -61, 2900
39, -39, 0, 2901
0, 689, 89, 2907
89, -24, 65, 2907
65, -65, 0, 2908
0, 7, 7, 2908
7, 39, 46, 2908
46, -25, 21, 2908
21, 903, 24, 2917
24, 76, 100, 2918
0, 86, 86, 2918
86, 87, 173, 2919
73, 3, 76, 2919
76, -65, 11, 2919
11, -11, 0, 2920
0, -77, -77, 2920
23, 71, 94, 2920
94, 47, 141, 2921
41, -55, -14, 2922
86, -69, 17, 2922
17, -82, -65, 2923
35, 8, 43, 2923
43, 57, 100, 2924
0, -46, -46, 2924
54, -57, -3, 2925
97, -48, 49, 2925
49, -49, 0, 2926
0, -38, -38, 2926
62, -531, 31, 2931
31, 72, 103, 2932
3, -99, -96, 2933
4, -69, -65, 2934
35, 772, 107, 2942
7, -566, -59, 2948
41, 59, 100, 2949
0, 88, 88, 2949
88, -83, 5, 2949
5, 95, 100, 2950
0, -32, -32, 2950
68, -82, -14, 2951
86, -89, -3, 2952
97, -30, 67, 2952
67, 33, 100, 2953
0, 14, 14, 2953
14, -57, -43, 2954
57, 43, 100, 2955
0, 93, 93, 2955
93, 386, 179, 2959
79, 21, 100, 2960
0, -14, -14, 2960
86, 14, 100, 2961
0, 79, 79, 2961
79, -56, 23, 2961
23, -96, -73, 2962
27, 76, 103, 2963
3, -42, -39, 2964
61, -91, -30, 2965
70, -64, 6, 2965
6, 90, 96, 2965
96, -96, 0, 2966
0, -837, -37, 2974
63, 68, 131, 2975
31, 13, 44, 2975
44, -94, -50, 2976
50, 50, 100, 2977
0, -13, -13, 2977
87, -38, 49, 2977
49, -5, 44, 2977
44, -44, 0, 2978
0, -63, -63, 2978
37, -82, -45, 2979
55, 479, 134, 2984
34, -10, 24, 2984
24, 76, 100, 2985
0, 16, 16, 2985
16, -16, 0, 2986
0, -73, -73, 2986
27, 37, 64, 2986
64, 907, 71, 2995
71, 28, 99, 2995
99, -99, 0, 2996
0, 227, 27, 2998
27, -6, 21, 2998
21, 79, 100, 2999
0, 89, 89, 2999
89, 51, 140, 3000
40, 266, 106, 3003
6, -52, -46, 3004
54, 59, 113, 3005
13, -13, 0, 3006
0, -40, -40, 3006
60, -660, 0, 3013
0, 34, 34, 3013
34, -34, 0, 3014
0, -9, -9, 3014
91, 91, 182, 3015
82, 518, 100, 3021
0, -16, -16, 3021
84, 681, 165, 3028
65, -65, 0, 3029
0, 48, 48, 3029
48, 52, 100, 3030
0, -74, -74, 3030
26, -26, 0, 3031
0, 9, 9, 3031
9, 91, 100, 3032
0, 559, 59, 3037
59, 61, 120, 3038
20, 40, 60, 3038
60, 96, 156, 3039
56, 25, 81, 3039
81, -963, 18, 3048
18, -23, -5, 3049
95, 5, 100, 3050
0, 84, 84, 3050
84, 553, 137, 3056
37, 73, 110, 3057
10, -10, 0, 3058
0, -89, -89, 3058
11, 55, 66, 3058
66, -66, 0, 3059
0, -162, -62, 3060
38, -708, 30, 3067
30, 70, 100, 3068
0, -24, -24, 3068
76, 21, 97, 3068
97, -88, 9, 3068
9, 93, 102, 3069
2, 73, 75, 3069
75, 25, 100, 3070
0, 58, 58, 3070
58, -49, 9, 3070
9, 41, 50, 3070
50, 72, 122, 3071
22, -91, -69, 3072
31, 30, 61, 3072
61, -64, -3, 3073
97, 3, 100, 3074
0, -54, -54, 3074
46, 54, 100, 3075
0, 74, 74, 3075
74, 26, 100, 3076
0, -49, -49, 3076
51, -59, -8, 3077
92, -4, 88, 3077
88, 12, 100, 3078
0, 29, 29, 3078
29, 71, 100, 3079
0, -901, -1, 3088
99, 1, 100, 3089
0, 2, 2, 3089
2, -43, -41, 3090
59, -86, -27, 3091
73, 20, 93, 3091
93, -95, -2, 3092
98, 302, 100, 3096
0, -58, -58, 3096
42, 93, 135, 3097
35, 278, 113, 3100
13, 1, 14, 3100
14, 39, 53, 3100
53, -804, 49, 3108
49, 2, 51, 3108
51, 49, 100, 3109
0, -93, -93, 3109
7, -523, -16, 3115
84, -84, 0, 3116
0, -42, -42, 3116
58, 290, 148, 3119
48, -72, -24, 3120
76, -76, 0, 3121
0, -559, -59, 3126
41, 59, 100, 3127
0, 9, 9, 3127
9, 91, 100, 3128
0, -48, -48, 3128
52, -33, 19, 3128
19, 938, 57, 3137
57, -25, 32, 3137
32, 556, 88, 3142
88, 12, 100, 3143
0, 4, 4, 3143
4, 96, 100, 3144
0, 42, 42, 3144
42, 922, 64, 3153
64, 36, 100, 3154
0, -47, -47, 3154
53, 21, 74, 3154
74, -79, -5, 3155
95, -46, 49, 3155
49, -43, 6, 3155
6, 37, 43, 3155
43, -453, -10, 3160
90, 10, 100, 3161
0, -73, -73, 3161
27, -42, -15, 3162
85, 15, 100, 3163
0, -93, -93, 3163
7, 93, 100, 3164
0, 65, 65, 3164
65, 61, 126, 3165
26, -28, -2, 3166
98, -98, 0, 3167
0, 53, 53, 3167
53, -90, -37, 3168
63, 37, 100, 3169
0, 76, 76, 3169
76, -1, 75, 3169
75, 60, 135, 3170
35, 65, 100, 3171
0, -69, -69, 3171
31, 40, 71, 3171
71, 924, 95, 3180
95, 5, 100, 3181
0, -73, -73, 3181
27, -78, -51, 3182
49, -57, -8, 3183
92, -31, 61, 3183
61, 61, 122, 3184
22, -75, -53, 3185
47, 53, 100, 3186
0, -86, -86, 3186
14, 986, 100, 3196
0, -41, -41, 3196
59, 41, 100, 3197
0, 406, 6, 3201
6, -6, 0, 3202
0, -508, -8, 3207
92, -92, 0, 3208
0, 59, 59, 3208
59, 41, 100, 3209
0, 20, 20, 3209
20, -20, 0, 3210
0, 771, 71, 3217
71, 65, 136, 3218
36, -55, -19, 3219
81, -35, 46, 3219
46, -886, -40, 3228
60, -58, 2, 3228
2, 98, 100, 3229
0, 77, 77, 3229
77, 10, 87, 3229
87, -586, 1, 3234
1, 99, 100, 3235
0, 90, 90, 3235
90, 110, 100, 3237
0, -80, -80, 3237
20, 80, 100, 3238
0, -32, -32, 3238
68, 25, 93, 3238
93, 95, 188, 3239
88, -83, 5, 3239
5, 17, 22, 3239
22, 78, 100, 3240
0, -297, -97, 3242
3, 97, 100, 3243
0, -959, -59, 3252
41, -74, -33, 3253
67, -67, 0, 3254
0, 535, 35, 3259
35, -27, 8, 3259
8, 93, 101, 3260
1, -6, -5, 3261
95, 56, 151, 3262
51, -51, 0, 3263
0, 58, 58, 3263
58, -28, 30, 3263
30, 170, 100, 3265
0, -58, -58, 3265
42, -3, 39, 3265
39, 2, 41, 3265
41, -41, 0, 3266
0, 34, 34, 3266
34, 777, 111, 3274
11, 331, 42, 3277
42, 58, 100, 3278
0, -519, -19, 3283
81, -339, 42, 3286
42, 12, 54, 3286
54, 93, 147, 3287
47, -39, 8, 3287
8, -69, -61, 3288
39, 20, 59, 3288
59, 17, 76, 3288
76, -76, 0, 3289
0, -96, -96, 3289
4, -60, -56, 3290
44, 556, 100, 3296
0, 82, 82, 3296
82, 18, 100, 3297
0, -90, -90, 3297
10, -10, 0, 3298
0, -76, -76, 3298
24, -8, 16, 3298
16, 84, 100, 3299
0, -36, -36, 3299
64, 53, 117, 3300
17, 785, 102, 3308
2, -2, 0, 3309
0, 30, 30, 3309
30, -30, 0, 3310
0, 18, 18, 3310
18, -17, 1, 3310
1, -32, -31, 3311
69, 13, 82, 3311
82, 18, 100, 3312
0, 96, 96, 3312
96, -88, 8, 3312
8, 92, 100, 3313
0, 892, 92, 3321
92, -30, 62, 3321
62, 238, 100, 3324
0, 21, 21, 3324
21, 579, 100, 3330
0, 52, 52, 3330
52, -552, 0, 3336
0, -879, -79, 3344
21, 79, 100, 3345
0, -46, -46, 3345
54, -93, -39, 3346
61, -14, 47, 3346
47, -55, -8, 3347
92, -5, 87, 3347
87, 72, 159, 3348
59, -327, 32, 3351
32, -81, -49, 3352
51, 70, 121, 3353
21, -490, -69, 3358
31, -83, -52, 3359
48, 8, 56, 3359
56, -99, -43, 3360
57, -651, 6, 3366
6, -30, -24, 3367
76, -10, 66, 3367
66, -66, 0, 3368
0, 50, 50, 3368
50, -15, 35, 3368
35, -14, 21, 3368
